239768	Massachusetts	NorthEast	02738
239769	Massachusetts	NorthEast	02739
239770	Massachusetts	NorthEast	02740
239771	Massachusetts	NorthEast	02741
239772	Massachusetts	NorthEast	02742
239773	Massachusetts	NorthEast	02743
239774	Massachusetts	NorthEast	02744
239775	Massachusetts	NorthEast	02745
239776	Massachusetts	NorthEast	02746
239777	Massachusetts	NorthEast	02747
239778	Massachusetts	NorthEast	02748
239779	Massachusetts	NorthEast	02760
239780	Massachusetts	NorthEast	02761
239781	Massachusetts	NorthEast	02762
239782	Massachusetts	NorthEast	02763
239783	Massachusetts	NorthEast	02764
239784	Massachusetts	NorthEast	02766
239785	Massachusetts	NorthEast	02767
239786	Massachusetts	NorthEast	02768
239787	Massachusetts	NorthEast	02769
239788	Massachusetts	NorthEast	02770
239789	Massachusetts	NorthEast	02771
239790	Massachusetts	NorthEast	02777
239791	Massachusetts	NorthEast	02779
239792	Massachusetts	NorthEast	02780
239793	Massachusetts	NorthEast	02790
239794	Massachusetts	NorthEast	02791
239795	Rhode Island	NorthEast	02801
239796	Rhode Island	NorthEast	02802
239797	Rhode Island	NorthEast	02804
239798	Rhode Island	NorthEast	02806
239799	Rhode Island	NorthEast	02807
239800	Rhode Island	NorthEast	02808
239801	Rhode Island	NorthEast	02809
239802	Rhode Island	NorthEast	02812
239803	Rhode Island	NorthEast	02813
239804	Rhode Island	NorthEast	02814
239805	Rhode Island	NorthEast	02815
239806	Rhode Island	NorthEast	02816
239807	Rhode Island	NorthEast	02817
239808	Rhode Island	NorthEast	02818
239809	Rhode Island	NorthEast	02822
239810	Rhode Island	NorthEast	02823
239811	Rhode Island	NorthEast	02824
239812	Rhode Island	NorthEast	02825
239813	Rhode Island	NorthEast	02826
239814	Rhode Island	NorthEast	02827
239815	Rhode Island	NorthEast	02828
239816	Rhode Island	NorthEast	02829
239817	Rhode Island	NorthEast	02830
239818	Rhode Island	NorthEast	02831
239819	Rhode Island	NorthEast	02832
239820	Rhode Island	NorthEast	02833
239821	Rhode Island	NorthEast	02835
239822	Rhode Island	NorthEast	02836
239823	Rhode Island	NorthEast	02837
239824	Rhode Island	NorthEast	02838
239825	Rhode Island	NorthEast	02839
239826	Rhode Island	NorthEast	02840
239827	Rhode Island	NorthEast	02841
239828	Rhode Island	NorthEast	02842
239829	Rhode Island	NorthEast	02852
239830	Rhode Island	NorthEast	02857
239831	Rhode Island	NorthEast	02858
